STAID,ID,Month,Year,qmeas,wb0,wb1,wb2,wb3,wb4,wb5,wb6,wb7,wb8,wb9,wb10,wb11,wb12,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,p6sum,p3sum,p2sum,X.1,DRAIN_SQKM,PPTAVG_BASIN,T_AVG_BASIN,T_MAX_BASIN,T_MIN_BASIN,WD_JAN_BASIN,WD_FEB_BASIN,WD_MAR_BASIN,WD_APR_BASIN,WD_MAY_BASIN,WD_JUN_BASIN,WD_JUL_BASIN,WD_AUG_BASIN,WD_SEP_BASIN,WD_OCT_BASIN,WD_NOV_BASIN,WD_DEC_BASIN,WD_BASIN,WDMAX_BASIN,WDMIN_BASIN,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,ET,PERDUN,PERHOR,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,BFI_AVE,HGA,HGB,HGC,HGD,PERMAVE,OMAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,RFACT,ELEV_MEAN_M_BASIN_30M,SLOPE_PCT_30M,CaO_pct,MgO_pct,LPerm,UCS,granitic,sedimentary,volcanic,SGEO8,SGEO14,SGEO19,SGEO20,SGEO21,SGEO43,SGEO44,HLR15,HLR16,HLR18,HLR19,HLR20
T11334300,T11334300,7,1963,8.27,22.2,45.0,92.83,179.89,141.29,131.01,91.62,58.43,28.82,53.82,2.69,5.43,10.95,0.0,11.88,80.52,254.24,185.02,195.81,144.07,107.17,43.27,268.25,0.74,2.46,6.68,20.54,17.18,13.77,6.61,6.45,10.16,4.47,7.7,10.37,14.07,20.05,21.6,22.58,871.54,346.64,92.4,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1962,0.21,10.95,21.24,43.14,87.64,171.93,207.73,25.99,7.1,4.78,1.99,1.97,3.06,5.99,6.68,0.12,13.56,54.19,166.1,413.03,80.38,86.49,88.38,25.13,10.23,3.02,3.21,22.58,19.24,12.62,12.91,5.56,5.04,5.45,4.84,8.49,14.55,18.09,23.49,24.22,727.38,67.87,13.68,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1961,0.0,5.99,11.7,25.59,50.3,81.56,35.05,19.67,18.78,14.07,2.23,2.86,5.04,10.09,3.21,0.97,45.7,73.67,157.53,73.52,43.9,56.03,167.9,19.44,6.84,0.0,0.07,24.22,21.44,11.9,11.11,7.04,7.01,7.09,5.95,7.95,14.1,20.75,22.27,24.51,395.29,120.34,46.67,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1971,2.9,6.26,13.65,27.39,51.29,104.42,74.38,133.37,177.67,70.01,3.22,2.2,4.33,8.65,0.0,22.51,46.93,42.55,162.41,32.44,95.68,334.08,283.54,42.82,0.76,0.0,0.0,23.23,17.48,11.79,9.31,7.1,6.24,4.98,3.4,9.58,13.94,19.27,22.83,24.03,402.52,111.99,69.44,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1964,1.17,6.52,14.55,31.13,31.19,57.54,49.35,104.37,24.32,53.43,6.98,6.16,11.1,22.2,0.0,29.98,100.79,44.33,101.07,17.67,197.73,25.09,214.51,84.12,12.11,0.06,0.0,22.27,16.82,12.16,9.79,6.49,6.52,4.25,6.54,7.98,14.29,20.26,21.37,20.54,491.57,175.1,130.77,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1980,8.01,11.24,19.8,40.75,81.39,140.61,241.22,224.15,73.91,17.99,6.63,2.79,5.54,11.3,30.55,7.61,38.17,74.24,83.25,288.55,386.15,156.46,126.02,105.07,0.57,0.5,5.4,22.67,16.63,13.22,11.36,6.8,8.11,6.76,7.93,8.15,14.61,21.49,21.13,22.45,877.97,120.02,45.78,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1979,2.26,11.3,22.07,46.31,91.39,172.28,167.37,109.14,11.89,5.12,2.79,9.94,11.15,22.3,5.4,0.0,43.58,62.52,199.61,250.75,241.66,94.04,77.29,0.07,87.22,0.01,0.0,22.45,19.92,15.96,9.91,7.97,4.7,3.56,3.79,7.28,17.5,17.56,22.45,23.02,798.12,106.1,43.58,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11409300,T11409300,7,1983,11.27,57.25,115.2,213.1,371.66,485.78,388.45,301.76,257.44,207.89,64.6,15.44,22.79,45.56,5.87,26.04,50.86,273.11,677.24,529.13,342.38,362.94,368.62,241.53,82.25,2.47,4.48,17.63,16.05,12.66,5.38,4.31,4.31,4.93,3.01,4.76,11.03,15.43,19.99,19.04,1898.76,350.01,76.9,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1975,9.05,36.92,74.3,148.46,241.44,312.15,264.85,85.13,55.36,7.71,8.21,8.07,16.24,37.31,4.03,17.07,31.28,176.51,422.15,535.29,133.98,149.23,86.28,83.48,0.0,2.05,100.46,19.55,17.0,12.99,4.1,3.68,3.38,4.49,3.65,7.42,14.05,19.88,20.27,19.47,1316.28,224.86,48.35,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1984,3.22,14.25,30.63,59.23,118.81,179.81,228.08,231.38,382.28,243.39,13.93,17.01,28.87,57.25,0.78,44.22,47.7,103.06,163.41,232.36,20.81,648.76,533.3,114.38,55.5,7.86,5.87,22.42,16.53,14.78,7.91,8.25,5.11,6.56,3.37,5.23,13.28,17.85,20.07,17.63,611.56,194.98,91.92,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1985,3.97,10.58,21.28,42.03,85.09,176.52,126.7,81.38,133.21,196.43,8.76,4.31,7.85,14.25,2.3,7.04,3.54,27.7,253.66,187.74,49.23,96.58,432.32,128.29,15.23,14.85,0.78,22.0,19.35,12.68,11.47,3.96,5.03,4.82,2.57,4.73,9.42,18.99,20.91,22.42,528.91,38.28,10.58,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1986,4.49,27.14,54.14,111.11,219.46,441.49,546.5,215.3,122.26,91.48,4.11,6.1,5.48,10.58,1.35,0.05,56.71,58.21,377.98,893.04,322.87,175.88,287.17,56.01,69.63,4.98,2.3,19.54,18.43,12.8,8.87,8.74,5.97,7.19,5.85,4.59,12.47,14.27,19.67,22.0,1708.86,114.97,56.76,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1976,2.18,6.31,13.33,25.41,54.2,69.79,106.66,32.51,57.68,58.02,42.71,9.92,20.47,36.92,0.03,14.09,3.33,76.97,67.25,195.36,29.93,78.09,100.98,220.37,14.76,42.15,4.03,20.66,16.16,14.78,6.78,5.13,4.47,5.5,6.04,6.0,10.22,19.51,18.54,19.55,386.93,94.39,17.42,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1977,1.11,8.89,17.61,41.92,23.58,48.55,39.86,9.28,1.03,3.33,1.4,3.34,6.88,6.31,3.26,3.28,141.2,18.07,87.26,106.63,116.53,16.85,58.64,12.15,35.29,74.57,0.03,20.61,19.51,8.22,11.24,4.17,7.62,4.45,6.97,11.2,14.03,17.39,16.94,20.66,472.97,162.55,144.48,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1982,8.59,45.56,92.42,181.87,382.12,336.54,296.38,312.01,419.22,318.27,46.63,5.21,6.1,12.2,4.48,35.09,10.68,426.19,434.06,257.27,285.04,545.69,595.35,234.87,43.21,0.0,0.0,19.04,15.57,13.9,6.95,3.73,5.1,1.84,5.22,7.5,9.75,18.14,21.49,21.02,1448.33,471.96,45.77,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1973,4.7,27.96,55.98,112.94,186.2,261.78,321.87,263.9,146.32,137.78,10.87,7.77,8.55,17.04,0.32,1.92,23.27,26.76,193.67,372.22,597.36,234.15,311.27,128.49,70.3,0.64,0.0,21.08,17.94,15.09,9.32,3.74,4.56,1.64,0.93,5.17,10.84,15.44,20.34,21.39,1215.2,51.95,25.19,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1971,6.45,21.1,44.3,88.47,152.77,235.43,164.1,240.81,264.84,206.48,6.96,4.16,8.07,16.14,0.27,42.38,82.25,91.58,311.42,34.58,188.55,523.44,478.14,98.91,2.47,0.0,0.0,21.09,15.36,10.29,7.35,4.88,4.79,3.73,1.64,7.35,12.12,16.99,20.8,21.61,750.76,216.21,124.63,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1991,6.69,40.13,82.69,160.13,209.34,271.86,30.29,3.43,3.49,4.75,5.11,7.97,14.2,28.29,4.14,56.86,106.03,75.26,723.76,104.79,33.75,73.48,59.94,31.82,18.44,2.08,1.96,21.48,15.69,10.47,7.52,2.56,8.91,5.26,1.94,7.85,14.58,17.93,20.28,21.45,1100.45,238.15,162.89,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1968,3.95,12.06,24.78,49.68,97.1,200.34,250.58,183.89,106.35,26.57,8.89,9.88,18.75,37.34,0.8,14.78,32.05,19.16,169.9,275.32,311.87,244.1,147.45,84.54,11.03,1.76,0.09,20.94,17.79,11.9,9.67,6.63,5.85,2.51,1.57,8.77,12.25,18.51,22.36,20.91,823.08,65.99,46.83,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1993,9.1,53.79,111.81,199.5,261.82,328.42,295.43,306.55,203.52,10.21,17.84,3.24,6.46,12.97,0.0,84.63,107.25,116.5,234.82,358.41,627.31,561.39,36.23,182.19,0.22,0.04,0.98,18.94,15.72,12.44,8.17,8.23,2.81,1.95,2.18,7.66,14.77,18.89,22.36,19.55,1528.92,308.38,191.88,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1979,5.26,27.58,54.47,113.54,201.16,268.59,239.98,153.65,43.76,29.32,4.3,14.1,17.17,34.19,7.6,1.25,94.56,134.0,239.9,415.54,343.67,81.3,160.61,0.68,111.1,1.84,0.6,19.86,17.29,14.21,7.91,6.4,2.79,1.98,2.64,5.79,15.86,15.56,20.2,20.48,1228.92,229.81,95.81,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
T11409300,T11409300,7,1974,12.18,37.31,65.11,129.28,262.16,378.13,228.67,285.13,293.7,295.43,13.79,9.55,14.31,27.96,100.46,10.93,2.89,146.27,513.94,158.51,338.48,302.76,707.12,153.12,51.3,6.85,0.32,19.47,17.96,12.94,7.25,5.53,3.86,2.58,3.97,3.73,11.63,16.33,19.68,21.08,1171.02,160.09,13.82,1131,59.7,172.27,11.11,18.18,5.68,11.13,10.17,12.22,8.88,5.89,3.0,0.97,1.89,2.97,5.46,10.4,10.96,83.9,12.2,1.0,29.99,29.13,26.95,12.22,7.91,2.56,0.62,0.98,4.19,9.81,23.04,24.96,4.48,5.15,6.3,8.93,13.06,17.5,21.7,21.14,18.6,13.5,7.9,4.96,690.4,5.9,8.2,26.6,742.0,227.4,247.5,247.2,186.8,118.7,60.9,30.0,15.3,9.2,15.7,75.0,152.7,1386.4,59.1,0.0,62.94,13.89,23.17,3.0,1.17,32.38,65.48,37.72,61.88,16.79,43.56,39.64,200.52,1291.3,27.9,4.9407,5.332999999999999,-0.8323,102.0841,0,1,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.3,0.0,99.7,0.0
